Union ID,Loci,Union length,Occupancy score,Occupancy frequency,Constitutive,Genomic feature,Motif
64598,chr4:56684930-56685618,688,1286,0.957,Y,Intergenic,"chr4:56684944-56684963(+),chr4:56685355-56685374(-)"
64603,chr4:56721417-56722006,589,1115,0.83,Y,Intergenic,chr4:56721675-56721694(-)
64617,chr4:56820059-56820809,750,1220,0.908,Y,Intron:Ctnnal1,chr4:56820346-56820365(-)
64662,chr4:57017186-57017644,458,1251,0.931,Y,Intron:Epb41l4b,chr4:57017393-57017412(+)
64676,chr4:57065098-57065912,814,1311,0.975,Y,Intron:Epb41l4b,chr4:57065514-57065533(+)
64693,chr4:57143374-57144095,721,1135,0.844,Y,Promoter:Epb41l4b;Exon:Epb41l4b,"chr4:57143749-57143768(-),chr4:57143768-57143787(-)"
64718,chr4:57275034-57275691,657,1292,0.961,Y,Intron:Ptpn3,"chr4:57275296-57275315(+),chr4:57275283-57275302(-)"
64743,chr4:57369721-57370358,637,1266,0.942,Y,Promoter:Gm12537,chr4:57370147-57370166(+)
64784,chr4:57607431-57608171,740,1119,0.833,Y,Intron:Palm2,chr4:57607770-57607789(-)
64798,chr4:57673081-57673878,797,1314,0.978,Y,"Intron:Palm2,Pakap","chr4:57673743-57673762(+),chr4:57673447-57673466(+)"
64859,chr4:57879957-57880506,549,1277,0.95,Y,"Intron:Pakap,Akap2",chr4:57880199-57880218(-)
64865,chr4:57901246-57901666,420,1113,0.828,Y,Intergenic,chr4:57901438-57901457(+)
64866,chr4:57904148-57904651,503,1288,0.958,Y,Intergenic,chr4:57904387-57904406(-)
64870,chr4:57927690-57928362,672,1228,0.914,Y,Intergenic,chr4:57927987-57928006(-)
64887,chr4:58079729-58080349,620,1155,0.859,Y,Intron:Svep1,"chr4:58079891-58079910(-),chr4:58079893-58079912(+),chr4:58080233-58080252(+)"
64888,chr4:58082531-58082989,458,1189,0.885,Y,Exon:Svep1;Intron:Svep1,chr4:58082749-58082768(+)
64956,chr4:58551785-58552242,457,1146,0.853,Y,Promoter:Lpar1;Intron:Lpar1,chr4:58552004-58552023(+)
65021,chr4:58985074-58985626,552,1302,0.969,Y,Promoter:Ptgr1;Intron:Ptgr1,chr4:58985288-58985307(+)
65023,chr4:58999518-59000232,714,1298,0.966,Y,Intron:Dnajc25,"chr4:58999850-58999869(-),chr4:58999687-58999706(+)"
65031,chr4:59036625-59037187,562,1280,0.952,Y,"Promoter:Gng10;Intron:Gm20503,Gng10",chr4:59036955-59036974(-)
65040,chr4:59096297-59096876,579,1234,0.918,Y,Intron:AI481877,chr4:59096546-59096565(+)
65054,chr4:59187106-59187815,709,1140,0.848,Y,Promoter:Ugcg,chr4:59187470-59187489(-)
65096,chr4:59340637-59341164,527,1308,0.973,Y,Intron:Susd1,chr4:59340910-59340929(-)
65100,chr4:59360344-59361283,939,1291,0.961,Y,Intron:Susd1,chr4:59360891-59360910(+)
65138,chr4:59569488-59570145,657,1211,0.901,Y,Intergenic,"chr4:59569716-59569735(-),chr4:59569718-59569737(+)"
65186,chr4:59786204-59787089,885,1304,0.97,Y,Intergenic,chr4:59786835-59786854(+)
65204,chr4:59850193-59850765,572,1277,0.95,Y,Intron:Snx30,chr4:59850416-59850435(-)
65208,chr4:59870696-59871556,860,1243,0.925,Y,Intron:Snx30,chr4:59871087-59871106(-)
65219,chr4:59928206-59928784,578,1220,0.908,Y,Intergenic,"chr4:59928518-59928537(-),chr4:59928436-59928455(+),chr4:59928605-59928624(-)"
65220,chr4:59932528-59933577,1049,1143,0.85,Y,Intergenic,"chr4:59932913-59932932(+),chr4:59933195-59933214(+),chr4:59932740-59932759(-)"
65270,chr4:61811162-61811606,444,1194,0.888,Y,Intergenic,chr4:61811368-61811387(-)
65281,chr4:61858105-61858661,556,1118,0.832,Y,"Promoter:Mup-ps17,Mup-ps23",chr4:61858353-61858372(-)
65289,chr4:61973083-61973938,855,1223,0.91,Y,Intergenic,chr4:61973427-61973446(-)
65291,chr4:61998401-61998908,507,1180,0.878,Y,Intergenic,chr4:61998548-61998567(-)
65299,chr4:62103370-62103794,424,1174,0.874,Y,Intergenic,chr4:62103551-62103570(-)
65305,chr4:62177161-62177725,564,1179,0.877,Y,Intergenic,chr4:62177479-62177498(-)
65352,chr4:62407116-62407999,883,1126,0.838,Y,"Promoter:Prpf4,Cdc26;Intron:Cdc26","chr4:62407311-62407330(+),chr4:62407783-62407802(+),chr4:62407349-62407368(-)"
65363,chr4:62454789-62455420,631,1185,0.882,Y,Intron:Wdr31,"chr4:62455404-62455423(-),chr4:62455187-62455206(+),chr4:62455366-62455385(+)"
65388,chr4:62560830-62561757,927,1201,0.894,Y,Promoter:Rgs3;Intron:Rgs3,chr4:62561423-62561442(+)
65427,chr4:62697389-62697821,432,1164,0.866,Y,Intron:Rgs3,chr4:62697637-62697656(+)
65443,chr4:62761667-62762102,435,1263,0.94,Y,Intergenic,chr4:62761887-62761906(-)
65444,chr4:62763950-62764621,671,1194,0.888,Y,Intergenic,"chr4:62764206-62764225(-),chr4:62763996-62764015(-)"
65447,chr4:62780119-62780798,679,1251,0.931,Y,Intergenic,chr4:62780549-62780568(+)
65462,chr4:62889394-62890200,806,1261,0.938,Y,Intergenic,chr4:62889816-62889835(+)
65485,chr4:63118835-63119330,495,1261,0.938,Y,Intron:Zfp618,"chr4:63119065-63119084(-),chr4:63119067-63119086(+)"
65490,chr4:63158694-63159481,787,1154,0.859,Y,Intergenic,"chr4:63159421-63159440(+),chr4:63159133-63159152(+)"
65499,chr4:63214935-63215516,581,1194,0.888,Y,Promoter:Col27a1;Exon:Col27a1,"chr4:63215486-63215505(+),chr4:63215295-63215314(+),chr4:63215315-63215334(+),chr4:63215305-63215324(+)"
65514,chr4:63307360-63308001,641,1210,0.9,Y,Intron:Col27a1,"chr4:63307596-63307615(-),chr4:63307726-63307745(+)"
65517,chr4:63319233-63319957,724,1163,0.865,Y,Exon:Col27a1;Intron:Col27a1,"chr4:63319765-63319784(-),chr4:63319713-63319732(-)"
65527,chr4:63368531-63368990,459,1317,0.98,Y,Intron:Akna,"chr4:63368558-63368577(+),chr4:63368767-63368786(+)"
65538,chr4:63408585-63409104,519,1147,0.853,Y,Intergenic,"chr4:63408867-63408886(+),chr4:63408865-63408884(-)"
65540,chr4:63416935-63417739,804,1215,0.904,Y,Intron:Whrn,"chr4:63417501-63417520(+),chr4:63417052-63417071(-)"
65548,chr4:63479812-63480672,860,1289,0.959,Y,Intron:Whrn,"chr4:63480242-63480261(+),chr4:63480237-63480256(-)"
65623,chr4:63948011-63948702,691,1208,0.899,Y,Intergenic,chr4:63948238-63948257(-)
65748,chr4:65654462-65655280,818,1192,0.887,Y,Intron:Astn2,chr4:65654907-65654926(+)
65941,chr4:70264964-70265555,591,1251,0.931,Y,Intron:Cdk5rap2,"chr4:70265488-70265507(-),chr4:70265344-70265363(+)"
65946,chr4:70307214-70307662,448,1275,0.949,Y,Exon:Cdk5rap2;Intron:Cdk5rap2,"chr4:70307435-70307454(-),chr4:70307440-70307459(+)"
65952,chr4:70356063-70356748,685,1231,0.916,Y,Intron:Cdk5rap2,chr4:70356282-70356301(-)
65961,chr4:70451658-70452190,532,1212,0.902,Y,Intron:Megf9,chr4:70451908-70451927(+)
66133,chr4:74222183-74223094,911,1129,0.84,Y,Intergenic,"chr4:74222924-74222943(-),chr4:74222547-74222566(+)"
66135,chr4:74231023-74231933,910,1207,0.898,Y,Intergenic,"chr4:74231548-74231567(+),chr4:74231658-74231677(+),chr4:74231117-74231136(+),chr4:74231155-74231174(+),chr4:74231115-74231134(-),chr4:74231656-74231675(-),chr4:74231200-74231219(-),chr4:74231202-74231221(+)"
66286,chr4:77558806-77559235,429,1151,0.856,Y,Intergenic,chr4:77559011-77559030(-)
66405,chr4:81178612-81179114,502,1192,0.887,Y,Intergenic,chr4:81178870-81178889(+)
66408,chr4:81251966-81252613,647,1213,0.903,Y,Intergenic,chr4:81252154-81252173(-)
66570,chr4:82933612-82934680,1068,1257,0.935,Y,Intron:Frem1,"chr4:82933836-82933855(-),chr4:82934476-82934495(-)"
66606,chr4:83183213-83183930,717,1129,0.84,Y,Intergenic,"chr4:83183768-83183787(-),chr4:83183770-83183789(+),chr4:83183486-83183505(-),chr4:83183773-83183792(+)"
66622,chr4:83261567-83262581,1014,1244,0.926,Y,Exon:Ttc39b;Intron:Ttc39b,"chr4:83261613-83261632(+),chr4:83262189-83262208(+)"
66626,chr4:83302993-83303945,952,1213,0.903,Y,Intron:Ttc39b,chr4:83303610-83303629(+)
66728,chr4:83794283-83794754,471,1180,0.878,Y,Intron:Ccdc171,chr4:83794446-83794465(+)
66768,chr4:84064598-84065073,475,1201,0.894,Y,Intergenic,chr4:84064816-84064835(+)
66889,chr4:85096655-85097182,527,1288,0.958,Y,Exon:Cntln;Intron:Cntln,chr4:85096877-85096896(-)
66918,chr4:85404490-85405190,700,1222,0.909,Y,Intron:Sh3gl2,chr4:85404663-85404682(+)
66944,chr4:85801802-85802232,430,1273,0.947,Y,Intergenic,"chr4:85801992-85802011(-),chr4:85802012-85802031(+)"
66946,chr4:85819151-85819726,575,1180,0.878,Y,Intergenic,chr4:85819354-85819373(-)
66949,chr4:85831474-85831965,491,1209,0.9,Y,Intergenic,chr4:85831666-85831685(+)
66964,chr4:86024388-86025239,851,1114,0.829,Y,Intergenic,"chr4:86024763-86024782(-),chr4:86024723-86024742(-),chr4:86024766-86024785(+)"
67013,chr4:86537930-86538746,816,1216,0.905,Y,Intron:Saxo1,chr4:86538188-86538207(+)
67016,chr4:86554873-86555734,861,1178,0.876,Y,Intron:Saxo1,chr4:86555237-86555256(-)
67018,chr4:86574979-86575971,992,1281,0.953,Y,Promoter:Rraga;Exon:Rraga,"chr4:86575905-86575924(+),chr4:86575419-86575438(+)"
67034,chr4:86651703-86652584,881,1215,0.904,Y,Intergenic,"chr4:86652060-86652079(+),chr4:86652119-86652138(+)"
67051,chr4:86696843-86697318,475,1202,0.894,Y,Intergenic,chr4:86697058-86697077(-)
67078,chr4:86823144-86823731,587,1239,0.922,Y,Intron:Dennd4c,chr4:86823383-86823402(-)
67103,chr4:86924895-86925501,606,1236,0.92,Y,Intergenic,"chr4:86925054-86925073(-),chr4:86925260-86925279(-)"
67111,chr4:86957547-86958333,786,1209,0.9,Y,Intergenic,chr4:86957995-86958014(+)
67142,chr4:87367950-87368508,558,1314,0.978,Y,Intergenic,chr4:87368249-87368268(+)
67178,chr4:87788648-87789217,569,1153,0.858,Y,Intron:Mllt3,chr4:87788885-87788904(+)
67208,chr4:88022587-88023207,620,1120,0.833,Y,Intron:Mllt3,"chr4:88022798-88022817(-),chr4:88022747-88022766(-)"
67213,chr4:88035263-88035837,574,1206,0.897,Y,"Promoter:Mllt3,Gm12631",chr4:88035643-88035662(+)
67252,chr4:88350924-88351384,460,1301,0.968,Y,Intron:Focad,chr4:88351148-88351167(-)
67268,chr4:88514288-88514834,546,1163,0.865,Y,Intergenic,"chr4:88514583-88514602(-),chr4:88514528-88514547(-)"
67273,chr4:88543779-88544340,561,1225,0.911,Y,Intergenic,chr4:88544070-88544089(-)
67274,chr4:88550021-88550617,596,1228,0.914,Y,Intergenic,"chr4:88550596-88550615(-),chr4:88550354-88550373(+)"
67282,chr4:88640865-88641377,512,1179,0.877,Y,Intergenic,chr4:88641134-88641153(-)
67286,chr4:88680144-88681132,988,1139,0.847,Y,Intergenic,chr4:88680570-88680589(+)
67287,chr4:88696391-88696970,579,1319,0.981,Y,Promoter:Gm13273;Exon:Gm13273;Intron:Gm13273,chr4:88696664-88696683(+)
67295,chr4:88738411-88738850,439,1296,0.964,Y,Intergenic,chr4:88738640-88738659(+)
67330,chr4:88838461-88839350,889,1118,0.832,Y,Intergenic,chr4:88839002-88839021(-)
67335,chr4:88867378-88867793,415,1262,0.939,Y,Promoter:4930553M12Rik,"chr4:88867538-88867557(-),chr4:88867768-88867787(-)"
67364,chr4:89129208-89130072,864,1226,0.912,Y,Promoter:Gm12602,"chr4:89129677-89129696(-),chr4:89129417-89129436(-)"
67367,chr4:89145316-89145940,624,1253,0.932,Y,Intron:Mtap,chr4:89145553-89145572(+)
67398,chr4:89310073-89311335,1262,1130,0.841,Y,Promoter:Cdkn2b;Exon:Cdkn2b;Intron:Cdkn2b,"chr4:89310626-89310645(-),chr4:89310560-89310579(+)"
67429,chr4:89524466-89525260,794,1131,0.842,Y,Intergenic,chr4:89524879-89524898(-)
67430,chr4:89532217-89532879,662,1204,0.896,Y,Intergenic,chr4:89532631-89532650(+)
67592,chr4:94517579-94518077,498,1175,0.874,Y,Intron:Caap1,"chr4:94517821-94517840(+),chr4:94517819-94517838(-)"
67654,chr4:95008128-95008583,455,1302,0.969,Y,Intron:Gm12694,chr4:95008336-95008355(+)
67663,chr4:95053158-95053568,410,1213,0.903,Y,"Promoter:Jun,Junos",chr4:95053370-95053389(+)
67779,chr4:95871152-95871892,740,1197,0.891,Y,Intron:Fggy,chr4:95871404-95871423(-)
67784,chr4:95924226-95925232,1006,1237,0.92,Y,Intron:Fggy,"chr4:95924985-95925004(-),chr4:95924435-95924454(+)"
67860,chr4:97564577-97565357,780,1164,0.866,Y,Intergenic,chr4:97564959-97564978(+)
67883,chr4:97745680-97746277,597,1147,0.853,Y,Intergenic,"chr4:97745994-97746013(+),chr4:97745981-97746000(-),chr4:97745991-97746010(-)"
67884,chr4:97750926-97751534,608,1184,0.881,Y,Intergenic,chr4:97751137-97751156(+)
67958,chr4:98243441-98243935,494,1130,0.841,Y,Intergenic,chr4:98243695-98243714(-)
67967,chr4:98322219-98322925,706,1233,0.917,Y,Promoter:0610025J13Rik;Exon:0610025J13Rik;Intron:0610025J13Rik,chr4:98322463-98322482(-)
68019,chr4:98702400-98703091,691,1178,0.876,Y,Intron:Inadl,chr4:98702679-98702698(-)
68022,chr4:98722251-98723182,931,1159,0.862,Y,Intergenic,"chr4:98722622-98722641(+),chr4:98722322-98722341(-)"
68063,chr4:98886921-98887823,902,1191,0.886,Y,Intergenic,chr4:98887349-98887368(-)
68116,chr4:99182598-99183312,714,1114,0.829,Y,Intergenic,chr4:99182819-99182838(-)
68135,chr4:99298592-99299240,648,1261,0.938,Y,Intergenic,chr4:99298865-99298884(+)
68197,chr4:99660904-99661453,549,1187,0.883,Y,Intergenic,chr4:99661187-99661206(+)
68227,chr4:99913630-99914776,1146,1207,0.898,Y,Intergenic,"chr4:99914701-99914720(+),chr4:99914084-99914103(+)"
68240,chr4:100028296-100029068,772,1191,0.886,Y,Intergenic,chr4:100028814-100028833(+)
68279,chr4:100407360-100407981,621,1236,0.92,Y,Exon:Ror1;Intron:Ror1,chr4:100407716-100407735(-)
68290,chr4:100537498-100538425,927,1164,0.866,Y,Intron:Ube2u,chr4:100538087-100538106(-)
68294,chr4:100587905-100588709,804,1135,0.844,Y,Intergenic,chr4:100588387-100588406(+)
68302,chr4:100722398-100723014,616,1134,0.844,Y,Intergenic,chr4:100722690-100722709(+)
68350,chr4:100997789-100998842,1053,1152,0.857,Y,Intron:Cachd1,chr4:100998290-100998309(+)
68364,chr4:101146072-101146686,614,1285,0.956,Y,Intron:Raver2,"chr4:101146593-101146612(+),chr4:101146289-101146308(-)"
68413,chr4:101366859-101367869,1010,1223,0.91,Y,Exon:0610043K17Rik;Intron:0610043K17Rik,"chr4:101367464-101367483(-),chr4:101366997-101367016(-)"
68422,chr4:101392185-101392645,460,1177,0.876,Y,Intron:0610043K17Rik,chr4:101392436-101392455(+)
68435,chr4:101458283-101458887,604,1189,0.885,Y,Intron:Ak4,chr4:101458510-101458529(-)
68468,chr4:101664197-101665166,969,1280,0.952,Y,Intergenic,"chr4:101664994-101665013(-),chr4:101664557-101664576(-)"
68498,chr4:101998398-101999143,745,1197,0.891,Y,Intergenic,chr4:101998723-101998742(-)
68528,chr4:102493261-102493790,529,1181,0.879,Y,Intron:Pde4b,chr4:102493518-102493537(+)
68616,chr4:102986869-102987317,448,1253,0.932,Y,"Promoter:Tctex1d1;Intron:Gm12709,Tctex1d1",chr4:102987099-102987118(+)
68633,chr4:103146333-103147128,795,1247,0.928,Y,Intron:Mier1,"chr4:103146538-103146557(-),chr4:103146971-103146990(-),chr4:103146540-103146559(+),chr4:103146943-103146962(+)"
68654,chr4:103313215-103314504,1289,1279,0.952,Y,Promoter:Oma1;Exon:Oma1;Intron:Oma1,"chr4:103314343-103314362(-),chr4:103313665-103313684(+)"
68792,chr4:104893902-104894721,819,1239,0.922,Y,Intergenic,chr4:104894184-104894203(-)
68794,chr4:104911606-104912240,634,1205,0.897,Y,Promoter:1700024P16Rik,chr4:104911837-104911856(+)
68814,chr4:105070752-105071454,702,1149,0.855,Y,Intron:Prkaa2,"chr4:105071111-105071130(+),chr4:105071196-105071215(+),chr4:105071108-105071127(+)"
68954,chr4:105941660-105942323,663,1211,0.901,Y,Intergenic,chr4:105941976-105941995(-)
68996,chr4:106225429-106225982,553,1198,0.891,Y,Intergenic,"chr4:106225655-106225674(-),chr4:106225719-106225738(-)"
68998,chr4:106228447-106228999,552,1199,0.892,Y,Intergenic,chr4:106228701-106228720(+)
69024,chr4:106375582-106376451,869,1222,0.909,Y,Exon:Usp24;Intron:Usp24,chr4:106376058-106376077(-)
69033,chr4:106436198-106437085,887,1244,0.926,Y,Exon:Usp24;Intron:Usp24,"chr4:106436322-106436341(+),chr4:106436665-106436684(+)"
69038,chr4:106472252-106472735,483,1143,0.85,Y,Intergenic,chr4:106472483-106472502(+)
69049,chr4:106529714-106530207,493,1334,0.993,Y,Intergenic,"chr4:106529954-106529973(-),chr4:106530025-106530044(+),chr4:106530012-106530031(-)"
69071,chr4:106614135-106614552,417,1311,0.975,Y,Intron:Lexm,chr4:106614348-106614367(+)
69077,chr4:106630578-106631504,926,1272,0.946,Y,Intron:Ttc22,"chr4:106631125-106631144(-),chr4:106631127-106631146(+)"
69090,chr4:106708063-106708860,797,1287,0.958,Y,Exon:Mroh7;Intron:Mroh7,chr4:106708608-106708627(-)
69097,chr4:106749542-106750159,617,1182,0.879,Y,Exon:Acot11;Intron:Acot11,"chr4:106749816-106749835(+),chr4:106749771-106749790(+),chr4:106749894-106749913(-)"
69119,chr4:106809879-106810894,1015,1118,0.832,Y,Intergenic,"chr4:106810824-106810843(-),chr4:106810719-106810738(+),chr4:106810231-106810250(+)"
69125,chr4:106838607-106839495,888,1304,0.97,Y,Intergenic,"chr4:106839162-106839181(-),chr4:106839047-106839066(+)"
69173,chr4:106987854-106988399,545,1137,0.846,Y,Intron:Ssbp3,chr4:106988159-106988178(-)
69207,chr4:107163984-107164683,699,1312,0.976,Y,Intron:Tceanc2,"chr4:107164237-107164256(-),chr4:107164188-107164207(-)"
69274,chr4:107453505-107454002,497,1291,0.961,Y,Intron:Glis1,
69308,chr4:107637552-107638172,620,1131,0.842,Y,Intergenic,"chr4:107637863-107637882(-),chr4:107638057-107638076(+),chr4:107637710-107637729(+),chr4:107637721-107637740(-)"
69310,chr4:107652622-107653408,786,1244,0.926,Y,Intergenic,"chr4:107652739-107652758(+),chr4:107653131-107653150(-),chr4:107653007-107653026(+),chr4:107652651-107652670(+)"
69319,chr4:107701142-107701707,565,1144,0.851,Y,Intron:1700047F07Rik,chr4:107701306-107701325(-)
69327,chr4:107737758-107738343,585,1309,0.974,Y,Intron:1700047F07Rik,chr4:107738108-107738127(+)
69349,chr4:107844883-107845403,520,1313,0.977,Y,Intron:Lrp8,chr4:107845158-107845177(-)
69361,chr4:107892440-107893037,597,1148,0.854,Y,Intron:0610037L13Rik,chr4:107892819-107892838(+)
69369,chr4:107937026-107937780,754,1131,0.842,Y,Intergenic,chr4:107937421-107937440(+)
69472,chr4:108339270-108339914,644,1225,0.911,Y,Exon:Coa7,"chr4:108339310-108339329(-),chr4:108339550-108339569(+)"
69547,chr4:108696799-108697349,550,1122,0.835,Y,Intron:Zfyve9,chr4:108697148-108697167(+)
69563,chr4:108798167-108799047,880,1248,0.929,Y,Intergenic,chr4:108798627-108798646(+)
69579,chr4:108869937-108870573,636,1283,0.955,Y,Intergenic,
69596,chr4:108976091-108977069,978,1171,0.871,Y,Intergenic,chr4:108976652-108976671(-)
69607,chr4:109036153-109037007,854,1257,0.935,Y,Intron:Nrd1,chr4:109036512-109036531(-)
69634,chr4:109147333-109148131,798,1260,0.938,Y,Intron:Osbpl9,chr4:109147744-109147763(-)
69638,chr4:109165442-109165969,527,1227,0.913,Y,Intron:Osbpl9,chr4:109165708-109165727(-)
69696,chr4:109430802-109431546,744,1148,0.854,Y,Exon:Ttc39a;Intron:Ttc39a,"chr4:109431124-109431143(-),chr4:109431375-109431394(-)"
69697,chr4:109437612-109438357,745,1306,0.972,Y,Intron:Ttc39a,chr4:109438094-109438113(+)
69710,chr4:109504624-109505323,699,1199,0.892,Y,Intergenic,"chr4:109505062-109505081(+),chr4:109505125-109505144(+)"
69783,chr4:110020219-110020674,455,1166,0.868,Y,Intergenic,chr4:110020474-110020493(-)
69784,chr4:110022222-110022607,385,1155,0.859,Y,Intergenic,chr4:110022428-110022447(-)
69785,chr4:110028415-110029161,746,1209,0.9,Y,Intergenic,chr4:110028950-110028969(+)
69789,chr4:110050199-110051330,1131,1190,0.885,Y,Intergenic,"chr4:110051066-110051085(+),chr4:110050543-110050562(+),chr4:110050961-110050980(+)"
69797,chr4:110128666-110129289,623,1129,0.84,Y,Intergenic,"chr4:110129080-110129099(-),chr4:110129083-110129102(+)"
69877,chr4:111495900-111496384,484,1169,0.87,Y,Intron:Agbl4,chr4:111496120-111496139(+)
69888,chr4:111626393-111626849,456,1236,0.92,Y,Intron:Agbl4,"chr4:111626609-111626628(-),chr4:111626809-111626828(-)"
69894,chr4:111687053-111688245,1192,1311,0.975,Y,Intergenic,"chr4:111687709-111687728(-),chr4:111687826-111687845(+),chr4:111687266-111687285(-)"
69907,chr4:111885883-111886985,1102,1285,0.956,Y,Intron:Slc5a9,"chr4:111885984-111886003(-),chr4:111886087-111886106(+),chr4:111886248-111886267(-),chr4:111886779-111886798(+)"
69908,chr4:111907748-111908366,618,1132,0.842,Y,Intergenic,chr4:111908088-111908107(+)
69958,chr4:114308226-114308957,731,1127,0.839,Y,Intergenic,chr4:114308710-114308729(-)
69969,chr4:114405237-114406093,856,1174,0.874,Y,Promoter:Trabd2b,chr4:114405812-114405831(-)
70006,chr4:114647479-114648291,812,1309,0.974,Y,Intergenic,chr4:114647877-114647896(+)
70013,chr4:114665612-114666131,519,1219,0.907,Y,Intergenic,chr4:114665846-114665865(+)
70018,chr4:114688801-114689414,613,1161,0.864,Y,Intergenic,chr4:114689159-114689178(-)
70049,chr4:114908438-114909220,782,1280,0.952,Y,"Promoter:Foxd2os,Foxd2;Exon:Foxd2","chr4:114908457-114908476(-),chr4:114908988-114909007(-),chr4:114908433-114908452(+),chr4:114909165-114909184(+),chr4:114909163-114909182(-)"
70053,chr4:114916936-114917481,545,1146,0.853,Y,Intron:Foxd2os,chr4:114917281-114917300(+)
70058,chr4:114947277-114948030,753,1254,0.933,Y,Intergenic,"chr4:114947509-114947528(+),chr4:114947598-114947617(-)"
70068,chr4:114996836-114997593,757,1169,0.87,Y,Intergenic,chr4:114997175-114997194(+)
70076,chr4:115038159-115038635,476,1209,0.9,Y,Exon:Stil;Intron:Stil,chr4:115038428-115038447(+)
70078,chr4:115047652-115048164,512,1167,0.868,Y,Intergenic,chr4:115047922-115047941(+)
70087,chr4:115085421-115086021,600,1312,0.976,Y,Intergenic,chr4:115085762-115085781(-)
70091,chr4:115101265-115102160,895,1300,0.967,Y,Intergenic,chr4:115101797-115101816(+)
70137,chr4:115709743-115710510,767,1191,0.886,Y,Intergenic,"chr4:115709998-115710017(-),chr4:115710011-115710030(+),chr4:115710127-115710146(-)"
70139,chr4:115731344-115732199,855,1301,0.968,Y,Intergenic,"chr4:115731765-115731784(+),chr4:115731775-115731794(+)"
70169,chr4:115902667-115903459,792,1185,0.882,Y,Intergenic,chr4:115903048-115903067(+)
70181,chr4:115952599-115953318,719,1252,0.932,Y,Intergenic,chr4:115952974-115952993(-)
70186,chr4:115980622-115981285,663,1129,0.84,Y,Intergenic,chr4:115980893-115980912(-)
70187,chr4:115984044-115984495,451,1245,0.926,Y,Intergenic,chr4:115984267-115984286(-)
70193,chr4:116004043-116004651,608,1298,0.966,Y,Exon:Faah;Intron:Faah,"chr4:116004254-116004273(+),chr4:116004252-116004271(-)"
70231,chr4:116134867-116135466,599,1224,0.911,Y,Exon:Lurap1,"chr4:116135129-116135148(+),chr4:116135025-116135044(+)"
70259,chr4:116245490-116246344,854,1120,0.833,Y,Intron:Pik3r3,"chr4:116246139-116246158(-),chr4:116246101-116246120(+)"
70279,chr4:116342026-116342611,585,1116,0.83,Y,Intron:Mast2,chr4:116342301-116342320(+)
70296,chr4:116448558-116449295,737,1248,0.929,Y,Promoter:Gm12950;Exon:Gm12950;Intron:Mast2,"chr4:116448718-116448737(-),chr4:116448872-116448891(-),chr4:116448861-116448880(+)"
